Country_code_A3,Name,Substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
SEA,Int. Shipping,BC,0.027115498,0.027115498,0.027115532,0.027115503,0.027115542,0.027115884,0.02711599,0.027115582,0.027115773,0.027115923,0.027115946,0.027116016,0.027116082,0.027115766,0.02711551,0.027115539,0.02711551,0.02711557,0.027115519,0.027115503,0.027115562,0.027115485,0.027115545,0.027115653,0.027115847,0.027115784,0.027115967,0.027115786,0.027115789,0.027115622,0.027115894,0.027115939,0.027116068,0.027116099,0.027116054,0.027116119,0.027115992,0.027116053,0.027116067,0.027116034,0.027116113,0.027116202,0.027112121,0.027109632,0.027099777,0.027093162,0.027094759,0.027088653,0.027084196
SEA,Int. Shipping,PM2.5,0.027114552,0.027114552,0.027114609,0.027114569,0.027114592,0.02711494,0.027114997,0.027114663,0.027114888,0.027115044,0.027115044,0.027115108,0.027115244,0.027114749,0.027114584,0.027114622,0.027114548,0.027114538,0.027114539,0.027114592,0.027114575,0.027114583,0.027114529,0.027114697,0.027114878,0.027114801,0.027115008,0.027114825,0.027114838,0.027114663,0.027115016,0.027114955,0.027115177,0.027115129,0.02711511,0.027115177,0.027115026,0.027115122,0.027115094,0.027115124,0.027115163,0.027115234,0.027111147,0.027108647,0.027098782,0.027092209,0.027093796,0.027087684,0.027083186
SEA,Int. Shipping,OC,0.027114286,0.027114286,0.02711429,0.027114233,0.027114273,0.027114665,0.02711467,0.027114325,0.027114502,0.02711467,0.02711462,0.027114753,0.02711486,0.027114571,0.027114213,0.027114187,0.027114266,0.027114213,0.027114207,0.027114254,0.027114291,0.027114226,0.027114237,0.027114434,0.02711455,0.027114534,0.027114691,0.027114479,0.027114506,0.027114301,0.027114641,0.027114709,0.027114835,0.027114778,0.027114804,0.027114848,0.027114701,0.027114797,0.027114753,0.027114789,0.02711484,0.027114927,0.027110856,0.027108339,0.027098421,0.027091875,0.027093424,0.027087319,0.02708285
SEA,Int. Shipping,PM10,0.027114552,0.027114552,0.027114609,0.027114569,0.027114592,0.02711494,0.027114997,0.027114663,0.027114888,0.027115044,0.027115044,0.027115108,0.027115244,0.027114749,0.027114584,0.027114622,0.027114548,0.027114538,0.027114539,0.027114592,0.027114575,0.027114583,0.027114529,0.027114697,0.027114878,0.027114801,0.027115008,0.027114825,0.027114838,0.027114663,0.027115016,0.027114955,0.027115177,0.027115129,0.02711511,0.027115177,0.027115026,0.027115122,0.027115094,0.027115124,0.027115163,0.027115234,0.027106662,0.027101316,0.0270808,0.027067055,0.027070422,0.027057551,0.027048155
SEN,Senegal,NH3,0.518767206,0.533343132,0.528753015,0.496267395,0.556457817,0.544537586,0.542521635,0.522911017,0.562147722,0.542431235,0.479569076,0.526129099,0.48925899,0.509842902,0.508656566,0.546657328,0.567015896,0.557243235,0.581333136,0.566658439,0.530247466,0.600633953,0.569905396,0.600384001,0.603148077,0.558262038,0.527916407,0.556156085,0.583925693,0.566765597,0.5573537,0.61458975,0.642098219,0.680294811,0.630192531,0.63284239,0.612212675,0.641085915,0.63184684,0.621931099,0.629926986,0.620536905,0.656381204,0.683466857,0.696977973,0.732104367,0.712026601,0.716198077,0.749909424
SEN,Senegal,OC,0.087012034,0.088837403,0.08539824,0.085570152,0.097170803,0.093307363,0.091106838,0.085338637,0.094540139,0.088596831,0.084354965,0.09286143,0.086183418,0.085777099,0.088673646,0.097846414,0.093865078,0.092808575,0.094751325,0.092786691,0.086574032,0.092742536,0.088843181,0.093166997,0.092468984,0.074957077,0.040457383,0.080614003,0.157636263,0.144788663,0.112445148,0.027028858,0.031065885,0.058932409,0.059476386,0.081563007,0.086239091,0.115264086,0.116591864,0.11725321,0.088024491,0.062273938,0.120302999,0.095844363,0.084015407,0.115492504,0.082710308,0.068172889,0.094845605
SEN,Senegal,SO2,0.080847663,0.082228387,0.07745917,0.07704579,0.088853556,0.065157937,0.061873636,0.059459047,0.067167718,0.064724531,0.061207384,0.06438015,0.062863793,0.067884842,0.068355957,0.072691636,0.070171369,0.066166331,0.069127658,0.089119135,0.082735149,0.085954547,0.081984176,0.079668646,0.077326276,0.072530356,0.062698512,0.075275515,0.091841469,0.088588413,0.066687003,0.057753039,0.065596638,0.058961838,0.079309192,0.090302131,0.106129203,0.102950648,0.094495553,0.116402039,0.111894193,0.121124629,0.12633784,0.116918397,0.124665526,0.125026064,0.119692925,0.11135128,0.123913036
SEN,Senegal,NOx,0.062250701,0.065338771,0.063709392,0.059833238,0.078404554,0.070989307,0.069031338,0.060501308,0.0733452,0.065866918,0.055350197,0.066588865,0.057872389,0.061005912,0.062986164,0.073875109,0.073302436,0.070935196,0.074741226,0.072337064,0.061284339,0.07683176,0.067978823,0.075428741,0.076485708,0.068066807,0.054594074,0.07692288,0.126504826,0.126839007,0.08937131,0.055877797,0.066564496,0.087719104,0.076742918,0.083996354,0.085330936,0.105428148,0.102774037,0.121145253,0.105173716,0.098872429,0.132328911,0.117695468,0.120400024,0.14241545,0.11754193,0.114166123,0.134811119
SEN,Senegal,BC,0.064549782,0.065740635,0.062794384,0.063746501,0.069858315,0.067172834,0.065959191,0.063246114,0.068647474,0.065125473,0.063624452,0.068784448,0.064800919,0.06410329,0.066477474,0.072750987,0.069857295,0.069021484,0.069217967,0.070251162,0.067059957,0.070132805,0.068589135,0.071445929,0.070634617,0.065175836,0.042961891,0.078223236,0.15422529,0.154743099,0.110021447,0.03131566,0.035815002,0.056863109,0.054821409,0.068521263,0.069551413,0.085784789,0.088527593,0.104086906,0.076031154,0.06001943,0.099292921,0.086647879,0.077588995,0.100260343,0.079775799,0.074531234,0.092945731
SEN,Senegal,PM10,0.065457298,0.066222642,0.064539799,0.065316956,0.068832004,0.067945724,0.067366164,0.066082468,0.069246089,0.067269659,0.066347496,0.069623302,0.06740483,0.066797316,0.068357413,0.07230326,0.0713297,0.070633386,0.071735051,0.071514418,0.069115809,0.071933212,0.070498761,0.072361164,0.072108652,0.064470403,0.0382791,0.076887386,0.156852508,0.150993876,0.109691618,0.024122072,0.027859736,0.044505419,0.047764185,0.064236806,0.069612293,0.089766168,0.08785483,0.088692017,0.068593861,0.052689853,0.091623443,0.078092154,0.071562175,0.089502304,0.070582328,0.060357703,0.080839132
SEN,Senegal,CO,0.066890652,0.068402925,0.065831259,0.066525244,0.073179433,0.070691052,0.069292061,0.06625622,0.071898239,0.06798466,0.066347602,0.071670453,0.067238396,0.066275043,0.068256974,0.07450739,0.071393411,0.071129899,0.071136216,0.070806272,0.067595836,0.070443336,0.068771015,0.071452017,0.070885717,0.065295744,0.040264998,0.079575213,0.165052793,0.163593342,0.114548352,0.023102905,0.026358454,0.043468849,0.045820117,0.06294118,0.066610405,0.08469537,0.085676984,0.086203705,0.066349175,0.048937755,0.087100612,0.072083911,0.065185797,0.086308926,0.066557188,0.055752397,0.07607451
SEN,Senegal,PM2.5,0.061139784,0.062214112,0.060117529,0.060285189,0.067329074,0.064986451,0.063700245,0.060323551,0.065877924,0.062383241,0.059758755,0.064882757,0.060952384,0.060757591,0.062570331,0.068135822,0.065958332,0.065134832,0.066561966,0.065373107,0.061463263,0.065531274,0.063049227,0.065710266,0.065364525,0.057881636,0.033855193,0.069876749,0.146550338,0.141097927,0.099669039,0.01916722,0.022325434,0.040529617,0.04224515,0.057873888,0.061973762,0.083198103,0.082604733,0.087244581,0.063888957,0.046475662,0.089398038,0.071663573,0.062924998,0.084308866,0.061265926,0.051346572,0.071105446
SEN,Senegal,NMVOC,0.046690246,0.049053148,0.04672964,0.046861151,0.058386718,0.055183205,0.053571991,0.049576262,0.057677586,0.052761566,0.047580909,0.057298057,0.050892901,0.050252515,0.053634059,0.06274728,0.06268893,0.058825523,0.062841634,0.061846239,0.053780607,0.063056192,0.057529151,0.060368174,0.059158809,0.052257475,0.03930528,0.049030536,0.066673535,0.065963065,0.056733244,0.048967395,0.052836456,0.06292165,0.056376007,0.060596536,0.056613222,0.06383335,0.06764645,0.071379461,0.067933404,0.064371767,0.074312043,0.07659106,0.087257497,0.100299899,0.092781161,0.0910053,0.104131727
SGP,Singapore,NH3,0.912561168,0.917781523,0.905631336,0.911170076,0.906204193,0.900480585,0.898514936,0.896042883,0.883169726,0.876886348,0.873709417,0.853891392,0.825822784,0.820829576,0.812366048,0.796377216,0.769533509,0.744546496,0.660395252,0.657175049,0.556893687,0.310266379,0.293961613,0.278372049,0.280713187,0.303615537,0.325626377,0.29919468,0.298827636,0.287435615,0.273360286,0.279226232,0.332870199,0.385838564,0.379427669,0.390622137,0.388513181,0.402417286,0.40084737,0.420641863,0.400371337,0.406194561,0.434625106,0.439825639,0.455882032,0.448522446,0.466479226,0.470806498,0.480689887
SGP,Singapore,PM10,0.202016351,0.211651893,0.19180379,0.198993201,0.192801616,0.187220601,0.188628408,0.189489102,0.184001404,0.175990878,0.172966306,0.153480749,0.132706223,0.130156926,0.130770233,0.129309543,0.125713802,0.121629909,0.106590919,0.10690036,0.101869837,0.08772232,0.087042092,0.082708818,0.083794929,0.086341989,0.084471888,0.08505735,0.087775931,0.088674815,0.084451063,0.083875035,0.087324863,0.089428196,0.089162386,0.089734487,0.089393629,0.09011914,0.089417016,0.073120567,0.070342341,0.073446532,0.071278282,0.066540685,0.06588079,0.066040548,0.066038086,0.064480855,0.064454424
SGP,Singapore,BC,0.106033978,0.107150083,0.114931372,0.11194371,0.108299508,0.107304712,0.107940219,0.112771824,0.113360489,0.116925587,0.116406556,0.117286444,0.118874103,0.118419226,0.11968157,0.119014056,0.119337852,0.119917275,0.118472517,0.119899579,0.117654436,0.11866208,0.118896337,0.118000769,0.118527822,0.122727456,0.119314412,0.122377026,0.122404116,0.122705081,0.113144587,0.111956146,0.110182509,0.108865495,0.10417859,0.101025087,0.099405581,0.099501824,0.096774935,0.059784555,0.056474383,0.067442255,0.058957229,0.055284686,0.059551742,0.062805376,0.063084492,0.057984978,0.0564277
SGP,Singapore,OC,0.115709586,0.116749465,0.120675476,0.1165838,0.114147368,0.114347414,0.115358017,0.119666738,0.119371666,0.121896667,0.119551501,0.120503158,0.120734718,0.119874158,0.120098778,0.119120441,0.117450605,0.11607416,0.113141679,0.114412183,0.113626473,0.112724389,0.113727145,0.113025283,0.112623679,0.116549684,0.113265908,0.117020368,0.117050009,0.115821699,0.098443551,0.095937101,0.093556901,0.090066378,0.084399845,0.082142359,0.080041048,0.079524878,0.076742292,0.063528223,0.061616652,0.063117487,0.05977024,0.04458874,0.04245354,0.042008694,0.040672003,0.037660373,0.036844621
SGP,Singapore,CO,0.118369724,0.11708229,0.112373711,0.110010968,0.110251976,0.109166748,0.097971391,0.10724006,0.109196701,0.10795217,0.098302153,0.098257365,0.099881631,0.096363093,0.095254284,0.094791857,0.094161578,0.092511051,0.090901586,0.092400312,0.092740037,0.073004828,0.093582758,0.090519411,0.07473476,0.081773657,0.085949644,0.094142471,0.095583576,0.093194795,0.091472569,0.09376115,0.092978119,0.091528347,0.085420516,0.078048937,0.077709004,0.082499664,0.07856316,0.083595754,0.076412598,0.073461543,0.074775994,0.068017498,0.064247252,0.068551232,0.05899931,0.057963769,0.056184032
SGP,Singapore,PM2.5,0.120061681,0.123049348,0.117585681,0.116669638,0.112899371,0.111185665,0.110921221,0.114607788,0.112584833,0.112348324,0.109364628,0.104089757,0.098277111,0.096328069,0.099351629,0.099693578,0.098284197,0.097758509,0.091446022,0.093008887,0.088925519,0.086843069,0.086366151,0.081862874,0.083347093,0.086624611,0.082444777,0.085258625,0.088091198,0.088834912,0.083367527,0.082984724,0.084488563,0.085079411,0.084052116,0.083990468,0.083155095,0.083153327,0.082129179,0.066048284,0.063598979,0.067480771,0.063997899,0.058321381,0.057942578,0.058514775,0.058341849,0.056579239,0.056308317
SGP,Singapore,NOx,0.105004156,0.105333238,0.10384668,0.101367334,0.098742994,0.099719742,0.097193476,0.100302623,0.097284274,0.099495437,0.098665035,0.09630175,0.096653486,0.095252868,0.094552779,0.090123727,0.090697585,0.090296211,0.086187033,0.087363129,0.079599405,0.083200272,0.08222845,0.078603988,0.079436676,0.082645888,0.080725686,0.081664271,0.081837599,0.079831254,0.07403485,0.074269405,0.076490867,0.077322656,0.078000459,0.0784793,0.078254781,0.077555293,0.077329194,0.068706095,0.06492392,0.065771848,0.066423385,0.062242648,0.061812617,0.063210504,0.062171932,0.060715872,0.061126456
SGP,Singapore,SO2,0.071158727,0.070934938,0.0753718,0.069515585,0.067643885,0.067182545,0.063493739,0.066660414,0.063523585,0.067017445,0.066945683,0.066822041,0.068631227,0.068411631,0.067103994,0.06524847,0.065104833,0.063371433,0.059837453,0.05996403,0.05942925,0.061927849,0.061578605,0.060189832,0.061546371,0.061380165,0.060905642,0.062258291,0.061775428,0.060436189,0.057749678,0.058199473,0.061011977,0.062696496,0.070035549,0.070273814,0.071674937,0.072668134,0.075629953,0.05502828,0.053383164,0.056917076,0.057456746,0.058760388,0.064378446,0.066023655,0.06686311,0.067610092,0.067907733
SGP,Singapore,NMVOC,0.095797859,0.098817077,0.088112486,0.091619499,0.090877378,0.090141612,0.093222354,0.098235977,0.099434967,0.096973746,0.094649053,0.089169798,0.08282859,0.082142298,0.075037363,0.067042654,0.067471535,0.064504771,0.058932948,0.058555177,0.055531923,0.051202129,0.052428573,0.052716503,0.054065473,0.055690748,0.051806259,0.077418738,0.057474229,0.049398179,0.043542906,0.038498713,0.037103939,0.036155922,0.037871778,0.038789855,0.037277525,0.039914708,0.043019666,0.035223193,0.035316395,0.039093692,0.046133048,0.041219525,0.042742458,0.043222594,0.045410639,0.046863481,0.04854396
SHN,Saint Helena,NH3,0.991470009,0.991884086,0.994390619,0.993285375,0.992807771,0.994402124,0.996370353,0.992179123,0.994570698,0.994202417,0.993495603,0.996105356,0.99673211,0.993339447,0.99329904,0.992559759,0.991965516,0.987563948,0.989872753,0.989635628,0.977262309,0.985718118,0.986060309,0.984835471,0.985525657,0.984038347,0.993411757,0.993133747,0.993447624,0.993070387,0.985319786,0.988411944,0.988408042,0.988086285,0.986736266,0.985800673,0.98631795,0.985196952,0.982421758,0.980631359,0.978900819,0.976091565,0.975732878,0.970566448,0.970275889,0.968185094,0.95255483,0.95010522,0.948695733
SHN,Saint Helena,PM10,0.32102062,0.305566879,0.414372963,0.34922065,0.366021078,0.431022218,0.487087062,0.359265756,0.323634063,0.346050384,0.397425628,0.455716032,0.48725579,0.376274111,0.403277203,0.365728086,0.332418804,0.302146349,0.264827653,0.256627405,0.143641999,0.188283469,0.201886465,0.184681194,0.217435563,0.200330367,0.202819161,0.191484871,0.186208563,0.191440079,0.128227537,0.130787677,0.12930148,0.129009435,0.130546732,0.122969257,0.120639397,0.117457059,0.1187959,0.119250537,0.115894677,0.113378469,0.111660339,0.1084744,0.107796073,0.107973518,0.103507898,0.102185113,0.103604087
SHN,Saint Helena,NOx,0.14726242,0.14976954,0.174564987,0.159724612,0.155165814,0.173632042,0.197923073,0.157009782,0.169919695,0.167274247,0.157179986,0.190405634,0.200652938,0.159995848,0.161037169,0.152846988,0.149296626,0.125098653,0.142868408,0.140073631,0.104959282,0.118638601,0.11855277,0.125237025,0.12989509,0.125056122,0.155977955,0.152655723,0.154004272,0.153409618,0.140011627,0.13972541,0.139595765,0.139874437,0.140020049,0.138145864,0.137119981,0.137144317,0.13416625,0.134353743,0.133692506,0.132343212,0.131697961,0.132058242,0.131971748,0.131598012,0.129793836,0.129526788,0.12880546
SHN,Saint Helena,CO,0.128769459,0.133391423,0.137697761,0.137426209,0.138770323,0.138025517,0.14274603,0.137953446,0.128221887,0.129389589,0.129155575,0.135540287,0.137233412,0.129851436,0.133758427,0.13144113,0.132416881,0.128808602,0.139979201,0.139203917,0.128950149,0.130348351,0.129376633,0.136938531,0.139860057,0.138184418,0.143657069,0.140321821,0.140395839,0.14031749,0.141552034,0.141131124,0.141311631,0.141832816,0.142143759,0.142194442,0.144398225,0.14256937,0.142744952,0.14316649,0.143181295,0.143043915,0.142816591,0.143962421,0.144116376,0.14389732,0.144838755,0.145049535,0.144199578
SHN,Saint Helena,NMVOC,0.151040132,0.141999287,0.1603727,0.142109339,0.148245343,0.157261727,0.160756151,0.158251977,0.155268355,0.154793524,0.15366612,0.154891716,0.155038993,0.151858532,0.151704775,0.151305699,0.148845904,0.146006372,0.125897702,0.126614278,0.122837295,0.122165917,0.123726524,0.115134306,0.118628555,0.115095816,0.109320422,0.107279326,0.107878822,0.108551597,0.103943479,0.107145443,0.10827665,0.108687498,0.10983239,0.110622093,0.110963494,0.110271086,0.112520605,0.111424626,0.111716986,0.110864032,0.110550681,0.110164279,0.110301623,0.1098932,0.109772838,0.109508952,0.110297805
SHN,Saint Helena,PM2.5,0.12034273,0.113968865,0.167130411,0.13407109,0.137236605,0.17220155,0.217526708,0.152601998,0.132631161,0.14032469,0.161298531,0.192662882,0.214285441,0.157686716,0.171140442,0.159400311,0.149944603,0.13460957,0.136838533,0.13085835,0.078487152,0.087193635,0.09207838,0.099409372,0.118142817,0.113776051,0.121875519,0.122538569,0.121462079,0.128814103,0.113257186,0.106237651,0.105691158,0.10701781,0.11145109,0.106803592,0.101474789,0.10335706,0.101835547,0.101602034,0.100850271,0.098804822,0.097408797,0.099363371,0.098436697,0.098913087,0.093438126,0.092915689,0.093208687
SHN,Saint Helena,BC,0.033707683,0.032430016,0.046921488,0.036958796,0.031195671,0.039650578,0.084307335,0.070355354,0.065314938,0.061104739,0.066243839,0.071071635,0.090931221,0.073737127,0.079344444,0.0894307,0.097322696,0.085311641,0.109570985,0.106278786,0.071398994,0.062768873,0.062659613,0.086632708,0.115907633,0.116098943,0.126791285,0.13104334,0.132909322,0.136236723,0.137601299,0.135168173,0.135504353,0.136323517,0.137833637,0.136994181,0.135129988,0.136977083,0.134352176,0.133425878,0.133583967,0.131859283,0.131447119,0.134397263,0.13402478,0.134018118,0.129699774,0.12962977,0.12966841
SHN,Saint Helena,OC,0.042035791,0.039833646,0.054465455,0.042946502,0.035887039,0.04418325,0.090947452,0.080674607,0.051863969,0.0546984,0.067623275,0.070113121,0.084833651,0.072358669,0.076647799,0.087294712,0.095891739,0.085266903,0.107317898,0.102907858,0.070344004,0.062979153,0.062892829,0.08447377,0.114025375,0.114217298,0.123252981,0.125925841,0.128186869,0.131361538,0.13319459,0.130776619,0.131418747,0.132371463,0.134123782,0.133087341,0.131477184,0.133131803,0.130749208,0.129994452,0.130172338,0.12838382,0.127682117,0.131105138,0.130431667,0.130621245,0.126181976,0.126084056,0.126070238
SHN,Saint Helena,SO2,0.014584289,0.01468341,0.022097518,0.021011964,0.02005631,0.025942782,0.045984342,0.044861195,0.042729327,0.0400873,0.039039902,0.038521502,0.047164576,0.040029453,0.045600983,0.046654156,0.03914561,0.032330777,0.044742521,0.040522503,0.029378421,0.029477612,0.027112699,0.030381549,0.043078427,0.037723371,0.040452972,0.040802997,0.041430577,0.043796109,0.043359822,0.042776985,0.042285285,0.043542898,0.045041563,0.045076911,0.04418508,0.044401147,0.044341796,0.044759599,0.04454202,0.044221177,0.044609627,0.045444564,0.045175304,0.04534909,0.04536854,0.045346479,0.045384994
